profile_id,month,income,essentials,discretionary,debt_payment,total_expenses,savings,debt,credit_score,is_stressed
1964,12,4897.35,3008.14,1028.12,920.81,4957.07,3250.39,11049.74,610,1
1965,1,9614.79,2590.5,818.07,756.32,4164.89,7417.27,9075.78,731,0
1965,2,5120.95,3143.87,815.06,756.32,4715.24,7822.98,9075.78,731,0
1965,3,2720.1,1883.39,808.07,756.32,3447.77,7095.31,9075.78,731,0
1965,4,6110.59,2883.15,542.88,756.32,4182.35,9023.55,9075.78,731,0
1965,5,6757.35,1912.69,786.11,756.32,3455.12,12325.79,9075.78,731,0
1965,6,5585.38,2302.56,1041.77,756.32,4100.64,13810.52,9075.78,731,0
1965,7,3917.98,3436.76,1414.01,756.32,5607.08,12121.42,9075.78,731,0
1965,8,5662.16,3062.17,925.88,756.32,4744.37,13039.21,9075.78,731,0
1965,9,7721.37,1837.05,577.54,756.32,3170.9,17589.68,9075.78,731,0
1965,10,5702.09,2027.49,523.8,756.32,3307.6,19984.17,9075.78,731,0
1965,11,5200.67,2839.96,1048.36,756.32,4644.64,20540.2,9075.78,731,0
1965,12,5006.13,3653.44,484.91,756.32,4894.66,20651.67,9075.78,731,0
1966,1,2290.94,1459.7,447.54,492.37,2399.6,6110.64,5908.41,554,1
1966,2,1729.29,818.08,211.12,492.37,1521.57,6318.36,5908.41,554,1
1966,3,2360.31,1593.91,360.67,492.37,2446.95,6231.72,5908.41,554,1
1966,4,1040.52,1766.68,605.42,492.37,2864.47,4407.77,5908.41,554,1
1966,5,1587.58,975.36,568.5,492.37,2036.22,3959.13,5908.41,554,1
1966,6,1236.99,909.34,652.41,492.37,2054.12,3142.0,5908.41,554,1
1966,7,2154.97,1433.36,327.33,492.37,2253.06,3043.91,5908.41,554,1
1966,8,3248.36,1387.52,597.66,492.37,2477.54,3814.73,5908.41,554,1
1966,9,2153.27,992.21,456.8,492.37,1941.37,4026.62,5908.41,554,1
1966,10,1941.34,1221.25,366.17,492.37,2079.79,3888.17,5908.41,554,1
1966,11,1662.95,1699.13,529.17,492.37,2720.67,2830.46,5908.41,554,1
1966,12,1834.82,2070.61,379.38,492.37,2942.36,1722.92,5908.41,554,1
1967,1,3593.86,1995.13,646.86,628.27,3270.26,15379.91,7539.26,603,0
1967,2,3718.13,1822.49,648.41,628.27,3099.17,15998.87,7539.26,603,0
1967,3,3874.44,2120.56,622.33,628.27,3371.16,16502.15,7539.26,603,0
1967,4,3992.83,2663.44,537.99,628.27,3829.7,16665.28,7539.26,603,0
1967,5,3347.07,2267.04,698.95,628.27,3594.26,16418.09,7539.26,603,0
1967,6,2181.88,870.02,675.61,628.27,2173.91,16426.06,7539.26,603,0
1967,7,3793.46,1945.13,538.21,628.27,3111.61,17107.91,7539.26,603,0
1967,8,5295.4,2158.34,305.61,628.27,3092.22,19311.09,7539.26,603,0
1967,9,3427.18,2554.19,669.93,628.27,3852.39,18885.88,7539.26,603,0
1967,10,5498.77,2896.97,787.52,628.27,4312.76,20071.89,7539.26,603,0
1967,11,4797.85,1272.89,816.57,628.27,2717.73,22152.0,7539.26,603,0
1967,12,6356.42,1947.28,919.85,628.27,3495.4,25013.02,7539.26,603,0
1968,1,10566.75,1713.28,1346.03,1235.13,4294.44,56156.79,14821.61,757,0
1968,2,7764.48,3181.32,1161.73,1235.13,5578.18,58343.1,14821.61,757,0
1968,3,7328.31,4369.42,861.07,1235.13,6465.62,59205.79,14821.61,757,0
1968,4,4848.91,3563.32,1645.55,1235.13,6444.0,57610.7,14821.61,757,0
1968,5,7693.97,3453.51,1143.96,1235.13,5832.61,59472.07,14821.61,757,0
1968,6,14446.65,4574.14,1048.78,1235.13,6858.05,67060.67,14821.61,757,0
1968,7,8406.29,2972.84,1809.25,1235.13,6017.22,69449.74,14821.61,757,0
1968,8,5454.26,2795.47,1508.18,1235.13,5538.78,69365.22,14821.61,757,0
1968,9,12642.79,3686.75,1149.09,1235.13,6070.97,75937.04,14821.61,757,0
1968,10,8950.35,3773.46,1883.16,1235.13,6891.75,77995.63,14821.61,757,0
1968,11,9841.78,3362.04,1357.85,1235.13,5955.02,81882.38,14821.61,757,0
1968,12,10950.88,2827.92,1313.85,1235.13,5376.9,87456.36,14821.61,757,0
1969,1,3233.04,3261.31,744.22,740.64,4746.16,4008.55,8887.66,618,1
1969,2,4013.19,2586.59,728.43,740.64,4055.66,3966.07,8887.66,618,1
1969,3,3282.21,3049.7,1017.96,740.64,4808.3,2439.99,8887.66,618,1
1969,4,4529.96,2160.3,805.6,740.64,3706.54,3263.41,8887.66,618,1
1969,5,2941.68,2276.95,522.69,740.64,3540.28,2664.81,8887.66,618,1
1969,6,4428.66,3136.06,531.75,740.64,4408.45,2685.02,8887.66,618,1
1969,7,5312.37,2569.88,596.6,740.64,3907.12,4090.27,8887.66,618,1
1969,8,3928.74,3076.55,970.06,740.64,4787.25,3231.76,8887.66,618,1
1969,9,4808.13,2015.15,566.99,740.64,3322.78,4717.11,8887.66,618,1
1969,10,3690.87,2288.79,700.84,740.64,3730.27,4677.71,8887.66,618,1
1969,11,3129.08,1661.21,872.43,740.64,3274.28,4532.5,8887.66,618,1
1969,12,3040.18,2669.24,685.19,740.64,4095.06,3477.62,8887.66,618,1
1970,1,3277.18,1943.22,538.9,687.09,3169.21,7817.72,8245.06,617,0
1970,2,2717.68,2449.99,489.87,687.09,3626.95,6908.45,8245.06,617,0
1970,3,4993.42,3239.17,525.69,687.09,4451.95,7449.92,8245.06,617,0
1970,4,5007.15,1851.89,729.88,687.09,3268.86,9188.21,8245.06,617,0
1970,5,2498.43,2271.94,705.06,687.09,3664.1,8022.55,8245.06,617,0
1970,6,7187.23,1008.25,604.05,687.09,2299.39,12910.39,8245.06,617,0
1970,7,4996.6,2514.98,665.83,687.09,3867.9,14039.09,8245.06,617,0
1970,8,5902.04,2094.42,710.41,687.09,3491.92,16449.21,8245.06,617,0
1970,9,2542.64,2362.63,947.62,687.09,3997.35,14994.5,8245.06,617,0
1970,10,3373.89,1833.73,443.74,687.09,2964.56,15403.83,8245.06,617,0
1970,11,5005.25,1977.42,826.39,687.09,3490.9,16918.18,8245.06,617,0
1970,12,4398.0,2011.4,676.48,687.09,3374.97,17941.21,8245.06,617,0
1971,1,3735.88,2475.4,405.79,573.41,3454.6,8832.73,6880.93,665,0
1971,2,2435.83,2197.2,428.42,573.41,3199.02,8069.53,6880.93,665,0
1971,3,4220.24,1500.84,552.68,573.41,2626.93,9662.85,6880.93,665,0
1971,4,2724.54,1725.49,811.08,573.41,3109.98,9277.4,6880.93,665,0
1971,5,3993.68,2562.05,900.51,573.41,4035.97,9235.11,6880.93,665,0
1971,6,2659.63,1285.12,596.91,573.41,2455.45,9439.29,6880.93,665,0
1971,7,3248.49,1086.8,687.24,573.41,2347.45,10340.33,6880.93,665,0
1971,8,2222.19,1544.4,679.99,573.41,2797.8,9764.73,6880.93,665,0
1971,9,3360.25,1752.5,608.17,573.41,2934.08,10190.9,6880.93,665,0
1971,10,3496.72,1461.06,620.45,573.41,2654.92,11032.71,6880.93,665,0
1971,11,3000.62,1779.8,739.4,573.41,3092.61,10940.72,6880.93,665,0
1971,12,3219.64,2332.67,502.47,573.41,3408.56,10751.8,6880.93,665,0
1972,1,9126.72,2740.29,759.5,1043.91,4543.7,30950.58,12526.94,694,0
1972,2,8862.53,1827.3,618.66,1043.91,3489.87,36323.24,12526.94,694,0
1972,3,6488.24,3441.14,816.5,1043.91,5301.55,37509.92,12526.94,694,0
1972,4,8357.66,3718.85,1166.91,1043.91,5929.68,39937.91,12526.94,694,0
1972,5,11685.73,3259.92,1415.7,1043.91,5719.54,45904.11,12526.94,694,0
1972,6,9433.53,2824.71,793.27,1043.91,4661.89,50675.75,12526.94,694,0
1972,7,8490.33,2115.09,987.43,1043.91,4146.43,55019.64,12526.94,694,0
1972,8,7861.71,4055.69,858.64,1043.91,5958.24,56923.11,12526.94,694,0
1972,9,9061.19,2370.91,1270.19,1043.91,4685.02,61299.29,12526.94,694,0
1972,10,11248.88,2482.05,1081.47,1043.91,4607.44,67940.73,12526.94,694,0
1972,11,13443.45,2553.36,664.46,1043.91,4261.73,77122.45,12526.94,694,0
1972,12,8621.15,2297.38,1141.31,1043.91,4482.6,81261.0,12526.94,694,0
1973,1,6138.35,1354.58,657.88,488.75,2501.21,17095.41,5865.04,674,0
1973,2,6172.86,1727.62,505.85,488.75,2722.22,20546.06,5865.04,674,0
1973,3,5009.15,1785.19,214.46,488.75,2488.4,23066.8,5865.04,674,0
1973,4,4156.56,986.48,378.38,488.75,1853.61,25369.75,5865.04,674,0
1973,5,4625.89,1431.06,492.81,488.75,2412.62,27583.02,5865.04,674,0
1973,6,4143.2,1397.87,487.21,488.75,2373.82,29352.39,5865.04,674,0
1973,7,5955.35,1703.71,374.35,488.75,2566.82,32740.93,5865.04,674,0
1973,8,3809.27,1717.63,455.9,488.75,2662.28,33887.92,5865.04,674,0
1973,9,4831.76,1458.14,514.51,488.75,2461.4,36258.28,5865.04,674,0
1973,10,5647.42,1613.57,725.25,488.75,2827.58,39078.13,5865.04,674,0
1973,11,3574.37,1130.58,537.39,488.75,2156.73,40495.77,5865.04,674,0
1973,12,4051.89,1515.13,532.61,488.75,2536.5,42011.16,5865.04,674,0
1974,1,5231.07,3446.23,1175.96,1200.87,5823.06,19656.13,14410.41,577,1
1974,2,7167.58,4202.35,1272.46,1200.87,6675.67,20148.04,14410.41,577,1
1974,3,6847.89,2676.48,975.66,1200.87,4853.0,22142.93,14410.41,577,1
1974,4,11386.46,3739.89,1465.04,1200.87,6405.8,27123.59,14410.41,577,1
1974,5,4273.78,4264.17,1124.68,1200.87,6589.72,24807.65,14410.41,577,1
1974,6,5197.58,5186.59,1663.61,1200.87,8051.06,21954.17,14410.41,577,1
1974,7,5953.17,3825.16,1087.39,1200.87,6113.41,21793.92,14410.41,577,1
1974,8,4285.97,3688.13,1275.52,1200.87,6164.51,19915.38,14410.41,577,1
1974,9,7573.28,4141.62,905.49,1200.87,6247.98,21240.68,14410.41,577,1
1974,10,2939.29,3322.6,817.66,1200.87,5341.13,18838.84,14410.41,577,1
1974,11,5852.12,4014.33,1302.4,1200.87,6517.6,18173.36,14410.41,577,1
1974,12,5341.6,3983.89,1625.64,1200.87,6810.39,16704.57,14410.41,577,1
1975,1,4319.91,1909.17,594.71,642.0,3145.87,1359.12,7703.98,645,0
1975,2,4084.06,1864.12,743.63,642.0,3249.75,2193.42,7703.98,645,0
1975,3,3310.3,2196.59,783.48,642.0,3622.07,1881.65,7703.98,645,0
1975,4,4142.31,2459.11,883.59,642.0,3984.7,2039.26,7703.98,645,0
1975,5,2956.54,1369.43,624.65,642.0,2636.08,2359.72,7703.98,645,0
1975,6,5390.95,1905.11,351.04,642.0,2898.15,4852.52,7703.98,645,0
1975,7,5227.55,2048.85,517.39,642.0,3208.24,6871.83,7703.98,645,0
1975,8,2251.59,2026.24,773.62,642.0,3441.86,5681.56,7703.98,645,0
1975,9,3694.21,2393.02,413.51,642.0,3448.53,5927.24,7703.98,645,0
1975,10,2251.56,1953.9,834.99,642.0,3430.89,4747.91,7703.98,645,0
1975,11,2830.2,856.13,789.22,642.0,2287.35,5290.76,7703.98,645,0
1975,12,1008.26,1717.03,778.56,642.0,3137.59,3161.44,7703.98,645,0
1976,1,5583.54,2747.3,1085.84,957.72,4790.86,15016.16,11492.64,566,0
1976,2,3937.08,3695.1,1337.76,957.72,5990.58,12962.66,11492.64,566,0
1976,3,4304.19,3482.65,1217.7,957.72,5658.07,11608.78,11492.64,566,0
1976,4,4535.81,1275.68,1009.14,957.72,3242.54,12902.04,11492.64,566,0
1976,5,1137.67,4080.77,1117.91,957.72,6156.4,7883.31,11492.64,566,0
1976,6,4501.01,3602.03,690.2,957.72,5249.95,7134.38,11492.64,566,0
1976,7,6149.98,3077.53,1030.14,957.72,5065.39,8218.97,11492.64,566,0
1976,8,4291.11,2688.98,1100.84,957.72,4747.54,7762.54,11492.64,566,0
1976,9,3686.89,1992.04,1219.73,957.72,4169.49,7279.95,11492.64,566,0
1976,10,5366.53,2189.6,984.82,957.72,4132.14,8514.33,11492.64,566,0
1976,11,4787.74,2359.02,1010.71,957.72,4327.45,8974.62,11492.64,566,0
1976,12,4695.59,3523.06,1058.41,957.72,5539.18,8131.02,11492.64,566,0
1977,1,2482.74,1444.82,488.19,504.81,2437.83,4350.25,6057.73,642,0
1977,2,4311.02,978.98,448.5,504.81,1932.29,6728.98,6057.73,642,0
1977,3,3449.16,1392.29,410.6,504.81,2307.7,7870.44,6057.73,642,0
1977,4,2906.28,1610.1,470.45,504.81,2585.36,8191.36,6057.73,642,0
1977,5,3129.39,1068.36,793.44,504.81,2366.61,8954.14,6057.73,642,0
1977,6,3581.69,2111.5,469.37,504.81,3085.69,9450.14,6057.73,642,0
1977,7,3560.76,1706.92,489.52,504.81,2701.25,10309.66,6057.73,642,0
1977,8,3560.11,1604.15,477.55,504.81,2586.51,11283.25,6057.73,642,0
1977,9,3369.16,1906.08,382.41,504.81,2793.3,11859.11,6057.73,642,0
1977,10,4962.69,1735.83,468.68,504.81,2709.32,14112.48,6057.73,642,0
1977,11,4242.61,1834.61,547.05,504.81,2886.47,15468.62,6057.73,642,0
1977,12,3371.43,901.73,418.4,504.81,1824.95,17015.11,6057.73,642,0
1978,1,5134.22,1671.15,739.46,478.16,2888.77,4084.11,5737.9,775,0
1978,2,5697.66,1396.84,479.85,478.16,2354.85,7426.92,5737.9,775,0
1978,3,6579.39,1428.55,576.01,478.16,2482.72,11523.59,5737.9,775,0
1978,4,6724.93,2083.73,536.15,478.16,3098.04,15150.48,5737.9,775,0
1978,5,5624.01,1569.49,481.31,478.16,2528.96,18245.53,5737.9,775,0
1978,6,5735.27,1938.5,425.63,478.16,2842.29,21138.5,5737.9,775,0
1978,7,3703.87,1493.63,504.62,478.16,2476.41,22365.95,5737.9,775,0
1978,8,6833.2,1390.24,427.66,478.16,2296.06,26903.09,5737.9,775,0
1978,9,4647.73,1219.35,381.06,478.16,2078.57,29472.26,5737.9,775,0
1978,10,3843.55,657.35,578.8,478.16,1714.31,31601.49,5737.9,775,0
1978,11,5738.22,2194.2,303.93,478.16,2976.29,34363.42,5737.9,775,0
1978,12,8125.3,1383.78,289.56,478.16,2151.5,40337.23,5737.9,775,0
1979,1,5676.95,3734.18,999.04,968.78,5702.01,35033.2,11625.4,693,1
1979,2,3783.44,3846.25,717.49,968.78,5532.52,33284.12,11625.4,693,1
1979,3,4584.44,2749.64,1050.47,968.78,4768.89,33099.66,11625.4,693,1
1979,4,5240.09,1628.19,822.3,968.78,3419.27,34920.48,11625.4,693,1
1979,5,7789.44,2904.69,1239.65,968.78,5113.12,37596.79,11625.4,693,1
1979,6,7052.15,2507.24,794.94,968.78,4270.96,40377.98,11625.4,693,1
1979,7,6540.37,3049.44,996.88,968.78,5015.1,41903.26,11625.4,693,1
1979,8,6561.95,2806.3,940.12,968.78,4715.2,43750.01,11625.4,693,1
1979,9,4968.59,2137.36,1149.37,968.78,4255.51,44463.1,11625.4,693,1
1979,10,4694.95,1543.12,884.73,968.78,3396.63,45761.42,11625.4,693,1
1979,11,6670.91,2783.78,679.27,968.78,4431.84,48000.49,11625.4,693,1
1979,12,7962.62,3074.88,1248.94,968.78,5292.6,50670.51,11625.4,693,1
1980,1,3623.77,1267.2,772.34,634.58,2674.12,5453.28,7614.96,649,0
1980,2,4423.98,2051.85,501.34,634.58,3187.77,6689.49,7614.96,649,0
1980,3,3583.2,2167.22,698.95,634.58,3500.75,6771.94,7614.96,649,0
1980,4,2768.87,1005.3,694.41,634.58,2334.29,7206.53,7614.96,649,0
1980,5,3574.7,2175.92,631.43,634.58,3441.94,7339.29,7614.96,649,0
1980,6,3448.43,1818.66,584.35,634.58,3037.59,7750.13,7614.96,649,0
1980,7,5747.73,1792.31,582.95,634.58,3009.84,10488.03,7614.96,649,0
1980,8,4242.4,2118.03,648.37,634.58,3400.98,11329.44,7614.96,649,0
1980,9,2821.65,1279.65,625.88,634.58,2540.11,11610.98,7614.96,649,0
1980,10,3418.32,1665.31,761.17,634.58,3061.06,11968.24,7614.96,649,0
1980,11,4422.46,2451.96,471.88,634.58,3558.42,12832.28,7614.96,649,0
1980,12,4524.92,1002.04,625.79,634.58,2262.41,15094.78,7614.96,649,0
1981,1,12265.86,3159.05,955.31,738.5,4852.85,9795.19,8861.96,713,0
1981,2,6515.94,2217.77,1151.68,738.5,4107.95,12203.18,8861.96,713,0
1981,3,10641.19,1358.56,887.2,738.5,2984.26,19860.11,8861.96,713,0
1981,4,7087.21,2056.59,876.5,738.5,3671.58,23275.73,8861.96,713,0
1981,5,7896.7,1928.72,937.97,738.5,3605.19,27567.24,8861.96,713,0
1981,6,10320.31,2401.29,1127.89,738.5,4267.68,33619.87,8861.96,713,0
1981,7,9150.26,2395.79,681.13,738.5,3815.42,38954.72,8861.96,713,0
1981,8,6589.16,1431.76,898.24,738.5,3068.5,42475.38,8861.96,713,0
1981,9,7720.9,3649.37,575.76,738.5,4963.62,45232.66,8861.96,713,0
1981,10,7044.49,2401.66,549.67,738.5,3689.82,48587.33,8861.96,713,0
1981,11,5447.19,2593.25,335.11,738.5,3666.85,50367.66,8861.96,713,0
1981,12,9123.46,2340.07,911.11,738.5,3989.68,55501.44,8861.96,713,0
1982,1,7940.86,2332.3,592.5,757.68,3682.48,10587.76,9092.14,776,0
1982,2,2843.82,2095.25,610.17,757.68,3463.1,9968.48,9092.14,776,0
1982,3,3795.76,1094.78,687.81,757.68,2540.26,11223.97,9092.14,776,0
1982,4,5205.56,1702.7,675.39,757.68,3135.77,13293.76,9092.14,776,0
1982,5,4130.91,2324.76,1074.87,757.68,4157.31,13267.36,9092.14,776,0
1982,6,4948.08,1615.72,734.21,757.68,3107.61,15107.84,9092.14,776,0
1982,7,5120.63,1577.68,584.21,757.68,2919.57,17308.9,9092.14,776,0
1982,8,3603.28,2166.47,686.48,757.68,3610.63,17301.54,9092.14,776,0
1982,9,2720.65,1942.65,750.94,757.68,3451.27,16570.92,9092.14,776,0
1982,10,5960.97,1519.88,583.52,757.68,2861.07,19670.82,9092.14,776,0
1982,11,3364.09,1341.09,256.27,757.68,2355.03,20679.88,9092.14,776,0
1982,12,5221.06,2339.24,835.4,757.68,3932.31,21968.62,9092.14,776,0
1983,1,12953.09,3381.46,939.95,972.11,5293.52,19833.79,11665.28,737,0
1983,2,7676.98,2981.42,1018.3,972.11,4971.82,22538.95,11665.28,737,0
1983,3,8633.88,3088.83,1111.9,972.11,5172.84,25999.98,11665.28,737,0
1983,4,11357.6,3611.56,1178.97,972.11,5762.64,31594.95,11665.28,737,0
1983,5,12892.9,2523.89,1161.66,972.11,4657.66,39830.19,11665.28,737,0
1983,6,11479.4,3507.66,1001.09,972.11,5480.86,45828.73,11665.28,737,0
1983,7,11490.6,2172.42,1085.92,972.11,4230.45,53088.87,11665.28,737,0
1983,8,13364.53,4119.37,941.95,972.11,6033.43,60419.97,11665.28,737,0
1983,9,14825.33,2796.69,1141.02,972.11,4909.82,70335.49,11665.28,737,0
1983,10,10410.11,3842.08,1021.67,972.11,5835.85,74909.75,11665.28,737,0
1983,11,8710.63,3674.13,851.66,972.11,5497.9,78122.48,11665.28,737,0
1983,12,11051.52,1682.37,1173.18,972.11,3827.66,85346.34,11665.28,737,0
1984,1,4720.24,2388.13,1133.07,956.65,4477.85,1718.54,11479.75,610,1
1984,2,4469.22,2990.42,761.29,956.65,4708.35,1479.4,11479.75,610,1
1984,3,5653.11,3000.93,1082.49,956.65,5040.06,2092.46,11479.75,610,1
1984,4,5667.45,3490.21,1055.99,956.65,5502.85,2257.06,11479.75,610,1
1984,5,4969.64,3662.34,995.64,956.65,5614.62,1612.08,11479.75,610,1
1984,6,4270.21,3527.82,1206.84,956.65,5691.3,190.98,11479.75,610,1
1984,7,4701.36,3314.85,1065.59,956.65,5337.09,0.0,11479.75,610,1
1984,8,4869.38,1815.67,693.18,956.65,3465.49,1403.89,11479.75,610,1
1984,9,4322.32,2899.56,675.25,956.65,4531.46,1194.76,11479.75,610,1
1984,10,2270.1,2796.4,958.71,956.65,4711.76,0.0,11479.75,610,1
1984,11,5792.38,4256.77,631.81,956.65,5845.22,0.0,11479.75,610,1
1984,12,5169.22,4576.5,641.52,956.65,6174.67,0.0,11479.75,610,1
1985,1,7172.26,3805.38,1183.8,1070.46,6059.64,40186.52,12845.48,753,0
1985,2,7056.48,2249.41,1333.28,1070.46,4653.14,42589.86,12845.48,753,0
1985,3,8637.22,4101.95,1204.05,1070.46,6376.46,44850.62,12845.48,753,0
1985,4,9138.94,3361.31,1336.2,1070.46,5767.97,48221.58,12845.48,753,0
1985,5,8837.93,2919.29,1421.22,1070.46,5410.97,51648.54,12845.48,753,0
1985,6,4452.62,2517.58,807.3,1070.46,4395.34,51705.82,12845.48,753,0
1985,7,2872.93,2636.16,1092.38,1070.46,4799.0,49779.75,12845.48,753,0
1985,8,5734.45,2187.23,410.59,1070.46,3668.28,51845.93,12845.48,753,0
1985,9,5044.48,2529.84,1577.5,1070.46,5177.8,51712.61,12845.48,753,0
1985,10,6179.71,4619.23,878.56,1070.46,6568.25,51324.08,12845.48,753,0
1985,11,7842.16,3407.37,853.57,1070.46,5331.4,53834.84,12845.48,753,0
1985,12,6608.32,3045.89,988.84,1070.46,5105.18,55337.98,12845.48,753,0
1986,1,7663.61,3581.17,993.07,1087.62,5661.86,8485.45,13051.44,833,0
1986,2,14339.6,3025.16,1075.15,1087.62,5187.92,17637.13,13051.44,833,0
1986,3,8959.3,3655.6,1083.15,1087.62,5826.37,20770.06,13051.44,833,0
1986,4,13937.52,3514.28,1752.12,1087.62,6354.02,28353.56,13051.44,833,0
1986,5,10248.0,2616.27,890.49,1087.62,4594.38,34007.18,13051.44,833,0
1986,6,8707.3,2599.46,1500.86,1087.62,5187.94,37526.54,13051.44,833,0
1986,7,9939.79,3510.32,741.38,1087.62,5339.33,42127.0,13051.44,833,0
1986,8,10632.86,1356.8,1185.55,1087.62,3629.97,49129.89,13051.44,833,0
1986,9,9225.81,4574.65,1314.39,1087.62,6976.66,51379.05,13051.44,833,0
1986,10,12774.7,2554.75,1188.21,1087.62,4830.57,59323.17,13051.44,833,0
1986,11,15839.31,2649.27,861.47,1087.62,4598.36,70564.12,13051.44,833,0
1986,12,10782.81,3472.87,1273.67,1087.62,5834.16,75512.77,13051.44,833,0
1987,1,4374.0,2280.02,892.92,677.08,3850.03,9006.5,8125.01,639,1
1987,2,3154.7,1431.54,835.02,677.08,2943.64,9217.56,8125.01,639,1
1987,3,2193.77,3103.07,493.59,677.08,4273.75,7137.59,8125.01,639,1
1987,4,4318.29,3008.46,456.93,677.08,4142.47,7313.4,8125.01,639,1
1987,5,2058.7,2318.43,948.44,677.08,3943.95,5428.15,8125.01,639,1
1987,6,3772.89,1643.84,950.53,677.08,3271.45,5929.58,8125.01,639,1
1987,7,4993.53,1585.28,754.28,677.08,3016.65,7906.47,8125.01,639,1
1987,8,3721.33,1927.43,538.0,677.08,3142.51,8485.29,8125.01,639,1
1987,9,2382.58,1167.19,836.05,677.08,2680.32,8187.55,8125.01,639,1
1987,10,2817.77,2912.7,781.75,677.08,4371.53,6633.79,8125.01,639,1
1987,11,3156.06,2805.44,676.37,677.08,4158.9,5630.95,8125.01,639,1
1987,12,2774.07,2438.81,594.35,677.08,3710.25,4694.77,8125.01,639,1
1988,1,5630.67,2178.88,603.58,687.69,3470.15,14726.13,8252.29,731,0
1988,2,3815.28,1699.11,577.19,687.69,2963.99,15577.42,8252.29,731,0
1988,3,5962.53,2968.59,691.76,687.69,4348.04,17191.9,8252.29,731,0
1988,4,6687.18,1715.62,667.61,687.69,3070.92,20808.16,8252.29,731,0
1988,5,4904.35,2382.91,586.35,687.69,3656.95,22055.56,8252.29,731,0
1988,6,6063.03,2257.34,720.4,687.69,3665.44,24453.16,8252.29,731,0
1988,7,4393.27,1219.5,614.52,687.69,2521.71,26324.72,8252.29,731,0
1988,8,6067.28,1163.05,420.24,687.69,2270.98,30121.01,8252.29,731,0
1988,9,4740.62,1636.15,1242.25,687.69,3566.09,31295.54,8252.29,731,0
1988,10,5405.89,1860.53,884.81,687.69,3433.04,33268.39,8252.29,731,0
1988,11,5013.65,2023.03,1002.81,687.69,3713.53,34568.51,8252.29,731,0
1988,12,2447.49,1569.03,780.22,687.69,3036.94,33979.06,8252.29,731,0
1989,1,9403.48,2044.35,791.0,726.26,3561.62,42579.31,8715.11,716,0
1989,2,8400.59,2638.12,900.12,726.26,4264.5,46715.41,8715.11,716,0
1989,3,7108.16,1302.34,702.05,726.26,2730.65,51092.91,8715.11,716,0
1989,4,7351.93,1791.42,411.89,726.26,2929.57,55515.27,8715.11,716,0
1989,5,7723.0,2201.9,619.0,726.26,3547.16,59691.12,8715.11,716,0
1989,6,8491.01,2533.37,983.79,726.26,4243.42,63938.71,8715.11,716,0
1989,7,11897.53,1825.25,590.22,726.26,3141.73,72694.51,8715.11,716,0
1989,8,5626.16,2623.23,759.62,726.26,4109.11,74211.56,8715.11,716,0
1989,9,11647.76,2277.41,625.11,726.26,3628.77,82230.54,8715.11,716,0
1989,10,8492.25,2060.63,595.66,726.26,3382.55,87340.25,8715.11,716,0
1989,11,8780.28,1702.39,978.62,726.26,3407.26,92713.26,8715.11,716,0
1989,12,4897.04,2833.97,635.01,726.26,4195.24,93415.06,8715.11,716,0
1990,1,5237.65,2170.29,926.39,809.47,3906.14,7925.27,9713.61,558,0
1990,2,4765.48,2823.68,984.86,809.47,4618.0,8072.75,9713.61,558,0
1990,3,5355.61,2247.66,1097.27,809.47,4154.39,9273.96,9713.61,558,0
1990,4,4672.82,1987.1,723.34,809.47,3519.9,10426.87,9713.61,558,0
1990,5,5211.43,3033.72,944.33,809.47,4787.51,10850.79,9713.61,558,0
1990,6,5548.37,2204.21,1029.31,809.47,4042.99,12356.18,9713.61,558,0
1990,7,4760.87,2098.12,422.88,809.47,3330.46,13786.59,9713.61,558,0
1990,8,5472.23,2072.78,589.51,809.47,3471.76,15787.05,9713.61,558,0
1990,9,3232.02,2971.74,844.04,809.47,4625.25,14393.83,9713.61,558,0
1990,10,5362.3,2296.08,817.46,809.47,3923.01,15833.11,9713.61,558,0
1990,11,4701.68,1722.74,974.41,809.47,3506.62,17028.17,9713.61,558,0
1990,12,3732.67,2099.45,884.21,809.47,3793.13,16967.71,9713.61,558,0
1991,1,3018.23,1763.26,586.15,600.48,2949.89,5972.37,7205.81,605,0
1991,2,3377.28,2320.05,644.3,600.48,3564.84,5784.81,7205.81,605,0
1991,3,2977.22,1598.29,621.7,600.48,2820.47,5941.55,7205.81,605,0
1991,4,2815.7,1000.64,772.53,600.48,2373.66,6383.59,7205.81,605,0
1991,5,3093.32,1720.53,803.08,600.48,3124.1,6352.81,7205.81,605,0
1991,6,2785.24,1993.33,599.82,600.48,3193.63,5944.42,7205.81,605,0
1991,7,3470.12,1532.5,736.15,600.48,2869.14,6545.4,7205.81,605,0
1991,8,4613.42,1379.42,714.48,600.48,2694.38,8464.44,7205.81,605,0
1991,9,3291.19,1967.17,670.13,600.48,3237.78,8517.85,7205.81,605,0
1991,10,2194.04,1445.2,563.91,600.48,2609.6,8102.3,7205.81,605,0
1991,11,4171.9,1664.67,670.76,600.48,2935.92,9338.28,7205.81,605,0
1991,12,3239.57,1832.03,623.31,600.48,3055.82,9522.03,7205.81,605,0
1992,1,5015.36,3168.05,416.4,726.25,4310.69,8512.98,8714.99,708,0
1992,2,3511.46,2411.32,875.83,726.25,4013.4,8011.04,8714.99,708,0
1992,3,8465.95,2036.24,727.01,726.25,3489.5,12987.49,8714.99,708,0
1992,4,6796.74,2941.78,488.32,726.25,4156.36,15627.88,8714.99,708,0
